induction_path,gamma_path,LOC,WELL,UWI,DEPTH_REFERENCE_ID,Reference Point,induction_instrument,gamma_instrument,BOREHOLE_NAME,ORIG_LON,ORIG_LAT,ORIG_Z,ORIG_SRID,ENO,COUNTRY,STATE,ELEVATION_VALUE,INPUT_UNCERTAINTY_Z,ELEVATION_UOM,ELEVATION_DATUM,ELEVATION_DATUM_CONFIDENCE,DEPTH_REFERENCE_TYPE,DEPTH_REFERENCE_DATUM,DEPTH_REFERENCE_HEIGHT,DEPTH_REFERENCE_UOM,ALTERNATE_NAMES,LOCATION_METHOD,GDA94_LONGITUDE,GDA94_LATITUDE,SRID,COORD_REF_SYS_NAME,DEPTH_REFERENCE_TYPE_ID,Reference_datum_height_(mAGL),ground_elevation_(mAHD),vertical_datum,projected_crs,easting,northing,geographic_crs,STRT_induction,STRT_gamma,STOP_induction,STOP_gamma,STEP_induction,STEP_gamma,NULL_induction,NULL_gamma,COMP_induction,COMP_gamma,WELL_induction,WELL_gamma,DATE_induction,DATE_gamma,UWI_induction,UWI_gamma,X_induction,X_gamma,Y_induction,Y_gamma,LONGI_induction,LONGI_gamma,LATI_induction,LATI_gamma,GDAT_induction,GDAT_gamma,HZCS_induction,HZCS_gamma,LMF_induction,LMF_gamma,APD_induction,APD_gamma,EPD_induction,EPD_gamma,PDAT_induction,PDAT_gamma,STAT_induction,STAT_gamma,CTRY_induction,CTRY_gamma,SRVC_induction,SRVC_gamma,LOC_induction,LOC_gamma,FLD_induction,FLD_gamma
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037153\RN037153_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037153\RN037153_Gamma_Down.LAS,Howard East,RN037153,536538,10,top of casing protector,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN037153,735787,8627728,82,82465,536538,AUS,NT,82,20,m,GPS ellipsoid,assumed,top of casing protector,ground level,0.95,m,20118053004,GPS observation,131.1688005,-12.4047706,82465,MGA94 Zone 52,10,0.95,29.97,mAHD,GDA94 / MGA zone 52,735787.0004,8627727.995,GDA94,0,0,71.04,70.74,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN037153,RN037153,2/07/2017,2/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,QR,QR,Howards East,Howards East,Howards East,Howards East
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037154\RN037154_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN037154\RN037154_Gamma_Down.LAS,Howard East,RN037154,536539,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN037154,737531,8618857,76,82465,536539,AUS,NT,76,20,m,GPS ellipsoid,assumed,top of casing,ground level,815,mm,20118053005,GPS observation,131.1855046,-12.4848045,82465,MGA94 Zone 52,5,0.815,24.116,mAHD,GDA94 / MGA zone 52,737530.9999,8618856.997,GDA94,0,0,59.13,58.77,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN037154,RN037154,1/07/2017,1/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,QR,QR,Howards East,Howards East,Howards East,Howards East
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038195\RN038195_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038195\RN038195_Gamma_Down.LAS,Howard East,RN038195,628377,10,top of casing protector,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN038195,726447,8615695,,82465,628377,AUS,NT,31.4,10,m,Australian Height Datum,assumed,top of casing protector,ground level,605,mm,,"State or NT agency supplied location, method unknown",131.0837991,-12.5141867,82465,MGA94 Zone 52,10,0.605,31.4,mAHD,GDA94 / MGA zone 52,726447.0035,8615695,GDA94,0,0,63.1,62.74,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN038195,RN038195,4/07/2017,4/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,QR,QR,Howards East,Howards East,Howards East,Howards East
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038196\RN038196_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN038196\RN038196_Gamma_Down.LAS,Howard East,RN038196,628376,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN038196,728814,8614537,,82465,628376,AUS,NT,28.9,10,m,Australian Height Datum,assumed,top of casing,ground level,0.47,m,,"State or NT agency supplied location, method unknown",131.1056552,-12.5244819,82465,MGA94 Zone 52,5,0.47,28.9,mAHD,GDA94 / MGA zone 52,728814.0032,8614537.001,GDA94,0,0,24.53,24.79,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN038196,RN038196,1/07/2017,1/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,QR,QR,Howards East,Howards East,Howards East,Howards East
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039611\RN039611_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039611\RN039611_Gamma_Down.LAS,Howard East,RN039611,628375,3,unknown,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN039611,729358,8604716,,82465,628375,AUS,NT,37.9,10,m,Australian Height Datum,assumed,ground surface,ground level,0,m,,"State or NT agency supplied location, method unknown",131.1113837,-12.6131934,82465,MGA94 Zone 52,3,0,37.9,mAHD,GDA94 / MGA zone 52,729358.0031,8604716.004,GDA94,0,0,78.05,77.93,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN039611,RN039611,28/06/2017,28/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,QR,QR,Howards East,Howards East,Howards East,Howards East
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039612\RN039612_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Howard_East\RN039612\RN039612_Gamma_Down.LAS,Howard East,RN039612,628374,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN039612,732499,8605538,,82465,628374,AUS,NT,47,10,m,Australian Height Datum,assumed,top of casing,ground level,1075,mm,,"State or NT agency supplied location, method unknown",131.1402228,-12.6055352,82465,MGA94 Zone 52,5,1.075,47,mAHD,GDA94 / MGA zone 52,732499.0045,8605538.005,GDA94,0,0.005,85.57,85.755,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN039612,RN039612,28/06/2017,28/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,QR,QR,Howards East,Howards East,Howards East,Howards East
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013453\RN013453_Ind_Up.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013453\RN013453_Gamma_Down.las,Tennant Creek,RN013453,621386,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN013453,413252,7801588,,82466,621386,AUS,NT,332,16,m,Australian Height Datum,assumed,top of casing,ground level,690,mm,,GPS observation,134.1713593,-19.8799682,82466,MGA94 Zone 53,5,0.69,332,mAHD,GDA94 / MGA zone 53,413251.9974,7801587.999,GDA94,0.823,-0.68,39.672,39.33,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN013453_Ind_Up,RN013453_Gamma_Down,8/06/2017,8/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,KP & Matti,Kelly well borefield,Kelly well borefield,Induction,Gamma
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013454\RN013454_Ind_Up.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013454\RN013454_Gamma_Down.las,Tennant Creek,RN013454,621385,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN013454,134.1608187,-19.873969,349.41952,4283,621385,AUS,NT,317,16,m,Australian Height Datum,assumed,top of casing,ground level,710,mm,,GPS observation,134.1608187,-19.873969,4283,GDA94,5,0.71,317,mAHD,GDA94 / MGA zone 53,412145.1653,7802246.455,GDA94,1.165,-0.715,35.715,35.695,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN013454_Ind_Up,RN013454_Gamma_Down,8/06/2017,8/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,KP & Matti,Kelly well borefield,Kelly well borefield,Induction_up,Gamma_Down
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013455\RN013455_Induction_Up.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013455\RN013455_Gamma_Down.las,Tennant Creek,RN013455,621384,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN013455,412981,7812326,,82466,621384,AUS,NT,320,16,m,Australian Height Datum,assumed,top of casing,ground level,735,mm,,GPS observation,134.1692754,-19.7829286,82466,MGA94 Zone 53,5,0.735,320,mAHD,GDA94 / MGA zone 53,412981.001,7812325.999,GDA94,0.588,-0.75,10.418,10.41,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN013455_Induction_Up,RN013455_Gamma_Down,10/06/2017,10/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,KP & Matti,Kelly well borefield,Kelly well borefield,Induction_Up,Gamma_Down
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013457\RN013457_Induction_Up.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013457\RN013457_Gamma_Down.las,Tennant Creek,RN013457,621383,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN013457,404311,7810732,,82466,621383,AUS,NT,310,16,m,Australian Height Datum,assumed,top of casing,ground level,785,mm,PR 47,GPS observation,134.0864328,-19.796928,82466,MGA94 Zone 53,5,0.785,310,mAHD,GDA94 / MGA zone 53,404310.9986,7810731.995,GDA94,0.87,-0.715,51.68,51.635,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN013457_Induction_Up,RN013457_Gamma_Down,9/06/2017,9/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,KP & Matti,Kelly well borefield,Kelly well borefield,Induction_Up,Gamma_Down
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013458\RN013458_Induction_Up.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN013458\RN013458_Gamma_Down.las,Tennant Creek,RN013458,621382,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN013458,403754,7808234,,82466,621382,AUS,NT,314,16,m,Australian Height Datum,assumed,top of casing,ground level,900,mm,,GPS observation,134.0809859,-19.8194719,82466,MGA94 Zone 53,5,0.9,314,mAHD,GDA94 / MGA zone 53,403754.0028,7808234.001,GDA94,1.163,-0.9,34.763,31.79,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN013458_Induction_Up,RN013458_Gamma_Down,9/06/2017,9/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,KP & Matti,Kelly well borefield,Kelly well borefield,Induction_Up,Gamma_Down
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN019364\RN019364_Ind_Down.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\Tennant_Creek\RN019364\RN019364_Gamma_Down.las,Tennant Creek,RN019364,641189,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN019364,412143,7802253,,82466,641189,AUS,NT,332,10,m,Australian Height Datum,known,top of casing,ground level,735,mm,,GPS observation,134.1607983,-19.8739098,82466,MGA94 Zone 53,5,0.735,332,mAHD,GDA94 / MGA zone 53,412142.9969,7802252.996,GDA94,4.955,-0.735,39.015,36.245,0.01,0.01,-999.25,-999.25,Geoscience Australia,Geoscience Australia,RN019364_Ind_Down,RN019364_Gamma_Down,8/06/2017,8/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,KP & Matti,Kelly well borefield,Kelly well borefield,Induction,Gamma Down
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN017350\RN017350_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN017350\RN017350_Gamma_down.LAS,Ti Tree,RN017350,628366,5,top of casing,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN017350,133.5219132,-22.4358563,605.22226,4326,628366,AUS,NT,583,10,m,Australian Height Datum,assumed,top of casing,ground level,775,mm,,GPS observation,133.5219132,-22.4358563,4326,WGS 84,5,0.775,583,mAHD,GDA94 / MGA zone 53,347889.2072,7518179.649,GDA94,5.446,1.1952,93.5443,97.8561,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018133\RN018133_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018133\RN018133_Gamma_Down.LAS,Ti Tree,RN018133,628367,10,top of casing protector,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN018133,133.6372573,-22.5153127,598.10947,4326,628367,AUS,NT,575.64,10,m,Australian Height Datum,assumed,top of casing protector,ground level,575,mm,,GPS observation,133.6372573,-22.5153127,4326,WGS 84,10,0.575,575.64,mAHD,GDA94 / MGA zone 53,359841.0043,7509495,GDA94,4.9725,1.1952,71.8854,72.9321,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018603\RN018603_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018603\RN018603_Induction_down.LAS,Ti Tree,RN018603,628369,10,top of casing protector,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN018603,133.3373239,-22.30963165,615.31224,4326,628369,AUS,NT,593.4,10,m,Australian Height Datum,assumed,top of casing protector,ground level,0.66,m,,GPS observation,133.3373239,-22.3096317,4326,WGS 84,10,0.66,593.4,mAHD,GDA94 / MGA zone 53,328734.9996,7531956.994,GDA94,4.9821,4.9821,58.6692,58.6692,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018612\RN018612_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018612\RN018612_Gamma_down.LAS,Ti Tree,RN018612,628364,10,top of casing protector,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN018612,133.7281347,-22.5652556,608.69112,4326,628364,AUS,NT,586,10,m,Australian Height Datum,assumed,top of casing protector,ground level,0.79,m,,GPS observation,133.7281347,-22.5652556,4326,WGS 84,10,0.79,586,mAHD,GDA94 / MGA zone 53,369235.9956,7504048,GDA94,5.0578,1.1952,49.5793,81.9972,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018892\RN018892_Induction_Down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018892\RN018892_Gamma_Down.LAS,Ti Tree,RN018892,628370,10,top of casing protector,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN018892,133.5169736,-22.282896,595.99377,4326,628370,AUS,NT,573.13,10,m,Australian Height Datum,assumed,top of casing protector,ground level,0.93,m,,GPS observation,133.5169736,-22.282896,4326,WGS 84,10,0.93,573.13,mAHD,GDA94 / MGA zone 53,347213.9967,7535110,GDA94,4.9704,1.1952,73.7325,74.0175,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018912\RN018912_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018912\RN018912_Gamma_down.LAS,Ti Tree,RN018912,628363,10,top of casing protector,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN018912,133.9365972,-22.74148111,653.76213,4326,628363,AUS,NT,630.88,10,m,Australian Height Datum,assumed,top of casing protector,ground level,0.9,m,,GPS observation,133.9365972,-22.7414811,4326,WGS 84,10,0.9,630.88,mAHD,GDA94 / MGA zone 53,390810.0035,7484706.002,GDA94,4.9483,1.1952,62.4142,73.0728,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018921\RN018921_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018921\RN018921_Gamma_down.LAS,Ti Tree,RN018921,628365,3,unknown,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN018921,362053,7506941,,82466,628365,AUS,NT,576.36,6,m,Australian Height Datum,assumed,ground surface,ground level,0,m,,GPS differential observation,133.6585369,-22.5385597,82466,MGA94 Zone 53,3,0,576.36,mAHD,GDA94 / MGA zone 53,362053.0031,7506940.998,GDA94,4.9784,1.1952,160.673,161.03,0,0,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018925\RN018925_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN018925\RN018925_Gamma_down.LAS,Ti Tree,RN018925,628368,3,unknown,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN018925,133.768926,-21.89155351,512.2537,4326,628368,AUS,NT,486.93,10,m,Australian Height Datum,assumed,ground surface,ground level,0,m,,GPS observation,133.768926,-21.8915535,4326,WGS 84,3,0,486.93,mAHD,GDA94 / MGA zone 53,372824.0004,7578667.001,GDA94,4.9679,1.1952,84.5036,87.3438,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN019449_SSC18-03\RN019449_ind_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN019449_SSC18-03\RN019449_gamma_down_surf_160m.LAS,Ti Tree,RN019449,636124,5,top of casing,HII-383 Induction Conductivity Probe,QL40 SGR Spectral Gamma Probe,RN019449,133.917145,-22.621093,623.03371,4326,636124,AUS,NT,599.77606,10,m,Australian Height Datum,assumed,top of casing,ground level,695,mm,SSC18-03,GPS observation,133.917145,-22.621093,4326,WGS 84,5,0.695,599.77606,mAHD,GDA94 / MGA zone 53,388715.3463,7498019.616,GDA94,0.665,0.8808,291.985,159.9808,0,0.05,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\TiTree\RN019449_SSC18-03\RN019449_gamma_down_160m_292m.LAS,Ti Tree,RN019449,636124,5,top of casing,,QL40 SGR Spectral Gamma Probe,RN019449,133.917145,-22.621093,623.03371,4326,636124,AUS,NT,599.77606,10,m,Australian Height Datum,assumed,top of casing,ground level,695,mm,SSC18-03,GPS observation,133.917145,-22.621093,4326,WGS 84,5,0.695,599.77606,mAHD,GDA94 / MGA zone 53,388715.3463,7498019.616,GDA94,,159.6987,,291.9987,,0.05,,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN016933\RN016933_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN016933\RN016933_Gamma_down.LAS,West Davenport,RN016933,628355,5,top of casing,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN016933,134.2039968,-20.98667705,416.97709,4326,628355,AUS,NT,388.01,10,m,Australian Height Datum,assumed,top of casing,ground level,0.25,m,,GPS observation,134.2039968,-20.9866771,4326,WGS 84,5,0.25,388.01,mAHD,GDA94 / MGA zone 53,417263.001,7679120.994,GDA94,4.9717,1.1952,53.9956,54.4602,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN017585\RN017585_Induction_down.LAS,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN017585\RN017585_Gamma_down.LAS,West Davenport,RN017585,628354,5,top of casing,HII-383 Induction Conductivity Probe,A031 Natural Gamma Probe,RN017585,134.5014239,-21.10381211,411.67498,4326,628354,AUS,NT,382.18,10,m,Australian Height Datum,assumed,top of casing,ground level,0.31,m,,GPS observation,134.5014239,-21.1038121,4326,WGS 84,5,0.31,382.18,mAHD,GDA94 / MGA zone 53,448219.0034,7666282.002,GDA94,4.9717,1.1952,80.005,80.751,0.0201,0.0201,-999.25,-999.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN017587\RN017587_Induction_Down.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN017587\RN017587_Gamma_Down2.las,West Davenport,RN017587,621379,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN017587,448240,7669678,,82466,621379,AUS,NT,379,10,m,Australian Height Datum,known,top of casing,ground level,760,mm,,GPS observation,134.5017284,-21.0731291,82466,MGA94 Zone 53,5,0.76,379,mAHD,GDA94 / MGA zone 53,448240.0024,7669678.003,GDA94,-0.76,-0.76,95.06,94.75,0.01,0.01,-999.25,-999.25,GA,GA,RN017587_Induction_Down,RN017587_Gamma_Down2,11/06/2017,11/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,KP & Matti,SSC_EFTF,SSC_EFTF,Murray Downs,Murray Downs
\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN017589\RN017589_Induction_Down.las,\\prod.lan\active\proj\futurex\StuartCorridor\Data\Processed\Geophysics\InductionGamma\From-Data-Original\Induction_and_Gamma_Results\West_Davenport\RN017589\RN017589_Gamma_Down.LAS,West Davenport,RN017589,628358,5,top of casing,A034 Induction Conductivity Probe,A031 Natural Gamma Probe,RN017589,134.4679126,-21.02659408,407.53303,4326,628358,AUS,NT,377.97,10,m,Australian Height Datum,assumed,top of casing,ground level,0.59,m,,GPS observation,134.4679126,-21.0265941,4326,WGS 84,5,0.59,377.97,mAHD,GDA94 / MGA zone 53,444709.9951,7674816.998,GDA94,-0.57,1.1952,46.45,47.0634,0.01,0.0201,-999.25,-999.25,GA,,RN017598_Induction_Down,,11/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,KP & Matti,,SSC_EFTF,,Murray_Downs,
